Wall time,Step,Value
1767046869.1769936,4096,-0.11495461314916611
1767046878.3611035,6144,0.12695831060409546
1767046888.511081,8192,0.12468761205673218
1767046899.1372278,10240,-0.06394746899604797
1767046909.5661445,12288,1.3044583797454834
1767046920.0609763,14336,-0.05289006978273392
1767046929.6370165,16384,-0.11550260335206985
1767046939.5079067,18432,1.0673227310180664
1767046949.23106,20480,0.16630753874778748
1767046959.615996,22528,0.6510459780693054
1767046971.1769767,24576,1.9202003479003906
1767046982.381898,26624,0.46401798725128174
1767046992.3298142,28672,0.25143963098526
1767047003.1494315,30720,3.642096996307373
1767047013.3448877,32768,2.109306812286377
1767047023.3885307,34816,0.24740490317344666
1767047032.5919437,36864,0.9221735000610352
1767047042.5087287,38912,0.06092017889022827
1767047052.795041,40960,0.06362360715866089
1767047062.885709,43008,1.2629913091659546
1767047073.6715372,45056,0.31464946269989014
1767047083.249208,47104,2.0272350311279297
1767047093.7359798,49152,0.8239948153495789
1767047104.8651435,51200,3.713064193725586
1767047115.6705453,53248,4.927359580993652
1767047130.5789545,55296,0.33145809173583984
1767047139.6265087,57344,0.6396281719207764
1767047149.2223365,59392,-0.10336962342262268
1767047158.640136,61440,-0.05358754098415375
1767047168.182034,63488,0.1474461555480957
1767047178.0135813,65536,0.05314307659864426
1767047187.8611536,67584,-0.06059718132019043
1767047198.6415884,69632,-0.07334069162607193
1767047208.921094,71680,-0.10079198330640793
1767047218.7647731,73728,-0.14372022449970245
1767047229.3444707,75776,1.3783795833587646
1767047242.8525825,77824,1.9446762800216675
1767047252.6556401,79872,1.0746461153030396
1767047262.8457384,81920,0.972368597984314
1767047272.0544093,83968,3.600653886795044
1767047283.1209877,86016,0.9615979194641113
1767047293.7953618,88064,6.957330226898193
1767047303.0747445,90112,0.4563315510749817
1767047316.8924372,92160,1.0390962362289429
1767047326.690073,94208,0.4960143566131592
1767047336.9505568,96256,0.09648679196834564
1767047346.7049093,98304,0.0065946802496910095
1767047357.2705479,100352,-0.13133805990219116
1767047367.8867965,102400,-0.07931938767433167
1767047378.5907676,104448,-0.08001994341611862
1767047392.625094,106496,-0.10356908291578293
1767047402.3910654,108544,1.2262810468673706
1767047412.724991,110592,0.6935100555419922
1767047427.1359704,112640,1.699960470199585
1767047436.5791254,114688,5.098866939544678
1767047448.3181653,116736,0.7742066979408264
1767047463.0050786,118784,1.4169535636901855
1767047473.3730595,120832,0.4419390559196472
1767047483.2048268,122880,-0.04298099875450134
1767047493.036889,124928,-0.08027856051921844
1767047503.4173157,126976,-0.14241275191307068
1767047514.62268,129024,-0.1624709963798523
1767047525.39208,131072,0.297622948884964
1767047535.0768647,133120,-0.0905316174030304
1767047545.632829,135168,-0.12177068740129471
1767047556.336459,137216,-0.15055358409881592
1767047565.8725438,139264,-0.12579934298992157
1767047577.34475,141312,0.38156697154045105
1767047586.8361194,143360,-0.14313742518424988
1767047601.2618113,145408,-0.1408039778470993
1767047612.0076463,147456,-0.01947774738073349
1767047621.8464947,149504,-0.11119170486927032
1767047631.8557217,151552,0.4450478255748749
1767047650.3057938,153600,1.347216248512268
1767047660.3152676,155648,0.4940793514251709
1767047669.6490679,157696,0.8519613742828369
1767047678.9997227,159744,0.8399393558502197
1767047688.3810437,161792,-0.14318229258060455
1767047698.4996393,163840,0.5601204037666321
1767047708.9582167,165888,0.31822115182876587
1767047719.6742003,167936,4.51011848449707
1767047729.0860097,169984,0.32846882939338684
1767047738.8655102,172032,-0.012006312608718872
1767047748.9776022,174080,0.02629944682121277
1767047758.4459398,176128,0.6567010283470154
1767047767.8206253,178176,-0.1141481101512909
1767047782.2473843,180224,-0.12131941318511963
1767047792.433486,182272,0.006584778428077698
1767047803.0276434,184320,-0.08197727799415588
1767047813.5217924,186368,-0.12284500896930695
1767047823.582603,188416,-0.1795157641172409
1767047833.3043773,190464,-0.12395329028367996
1767047843.9928694,192512,0.2410103678703308
1767047854.1189425,194560,-0.09998945891857147
1767047864.0902045,196608,0.14981874823570251
1767047874.2660992,198656,-0.13229210674762726
1767047883.749165,200704,0.12935227155685425
1767047893.8702683,202752,-0.1340692639350891
1767047903.617955,204800,-0.13108283281326294
1767047913.840877,206848,0.753026008605957
1767047924.7411764,208896,0.47332441806793213
1767047934.1175983,210944,0.6492937803268433
1767047953.4946613,212992,0.6707557439804077
1767047963.3621678,215040,0.817705512046814
1767047972.9581633,217088,0.23699411749839783
1767047986.8911276,219136,0.8850373029708862
1767047996.0824854,221184,0.5626825094223022
1767048005.115545,223232,1.3571537733078003
1767048014.719076,225280,-0.02436716854572296
1767048024.955129,227328,0.09906966984272003
1767048034.3289394,229376,0.9998992085456848
1767048043.8937154,231424,0.14567403495311737
1767048054.8082104,233472,0.10837481915950775
1767048069.6498408,235520,-0.03913738578557968
1767048079.549566,237568,0.23548148572444916
1767048089.443119,239616,-0.09610932320356369
1767048099.4643683,241664,-0.15318584442138672
1767048108.709137,243712,-0.11498131603002548
1767048118.1599836,245760,1.1346361637115479
1767048128.497357,247808,-0.015053868293762207
1767048137.5879235,249856,0.1617029905319214
1767048147.3459396,251904,-0.06811273843050003
1767048156.0150986,253952,-0.11588110029697418
1767048164.5085998,256000,-0.09935283660888672
1767048177.9287722,258048,0.6036907434463501
1767048187.700048,260096,-0.012327998876571655
1767048196.8276277,262144,-0.11195418238639832
1767048206.6830165,264192,-0.11551366001367569
1767048217.0121791,266240,-0.16120940446853638
1767048225.646111,268288,-0.14031550288200378
1767048235.6215754,270336,0.7862643003463745
1767048245.493338,272384,0.6302736401557922
1767048256.0377872,274432,2.7635629177093506
1767048265.991077,276480,3.1680901050567627
1767048278.9737606,278528,0.7389780282974243
1767048289.5304716,280576,4.115418910980225
1767048298.5690942,282624,0.48167985677719116
1767048308.7818103,284672,1.329463005065918
1767048319.2514093,286720,1.038424015045166
1767048330.081073,288768,0.8222664594650269
1767048339.7646127,290816,0.1337706446647644
1767048348.705119,292864,0.20720049738883972
1767048357.8481998,294912,0.5643422603607178
1767048368.5209324,296960,0.14398203790187836
1767048379.698801,299008,2.4423351287841797
1767048390.6016915,301056,2.14149808883667
1767048399.8565805,303104,1.911298155784607
1767048413.7657115,305152,5.108419895172119
1767048424.2754316,307200,1.6514337062835693
1767048434.1147764,309248,1.0697195529937744
1767048443.469034,311296,2.44952654838562
1767048453.1158907,313344,1.302823543548584
1767048463.6158493,315392,0.5660456418991089
1767048472.1027744,317440,0.5191437005996704
1767048481.4153082,319488,0.11635711789131165
1767048490.9230437,321536,-0.062026605010032654
1767048500.7669454,323584,-0.11874067783355713
1767048510.770822,325632,0.2852921783924103
1767048521.3944623,327680,2.9713146686553955
1767048531.2544532,329728,0.4565371572971344
1767048541.9575644,331776,0.7501329183578491
1767048552.3661876,333824,0.11182305216789246
1767048562.4683154,335872,-0.07888168096542358
1767048571.3588502,337920,1.7306137084960938
1767048581.7472005,339968,1.766644835472107
1767048595.9941895,342016,0.6784965991973877
1767048605.7708576,344064,0.44990459084510803
1767048616.178923,346112,0.5442337989807129
