Wall time,Step,Value
1767047688.3803453,161792,-13.27564525604248
1767047698.4989474,163840,-13.298440933227539
1767047708.9575348,165888,-13.298255920410156
1767047719.6735623,167936,-13.315954208374023
1767047729.0852242,169984,-13.31473159790039
1767047738.864914,172032,-13.34604263305664
1767047748.977035,174080,-13.392715454101562
1767047758.4451773,176128,-13.438827514648438
1767047767.8199134,178176,-13.48918628692627
1767047782.2467844,180224,-13.537083625793457
1767047792.4328284,182272,-13.56872272491455
1767047803.026822,184320,-13.61057186126709
1767047813.5210853,186368,-13.647830963134766
1767047823.5818152,188416,-13.662915229797363
1767047833.3035676,190464,-13.646190643310547
1767047843.9922678,192512,-13.640249252319336
1767047854.118374,194560,-13.667095184326172
1767047864.0895865,196608,-13.686199188232422
1767047874.2653446,198656,-13.669685363769531
1767047883.7484155,200704,-13.660500526428223
1767047893.86961,202752,-13.681361198425293
1767047903.6173127,204800,-13.699052810668945
1767047913.8402297,206848,-13.709264755249023
1767047924.7405097,208896,-13.725220680236816
1767047934.1169255,210944,-13.736254692077637
1767047953.4940622,212992,-13.756319046020508
1767047963.3615618,215040,-13.783729553222656
1767047972.95745,217088,-13.812633514404297
1767047986.8904421,219136,-13.846607208251953
1767047996.0816245,221184,-13.861349105834961
1767048005.114762,223232,-13.866496086120605
1767048014.7182858,225280,-13.86276912689209
1767048024.9543247,227328,-13.854239463806152
1767048034.3283432,229376,-13.863421440124512
1767048043.8930402,231424,-13.88957405090332
1767048054.8074937,233472,-13.936490058898926
1767048069.6492393,235520,-14.025769233703613
1767048079.5488698,237568,-14.099532127380371
1767048089.4424164,239616,-14.158899307250977
1767048099.4636407,241664,-14.151790618896484
1767048108.7084925,243712,-14.158480644226074
1767048118.1593957,245760,-14.165704727172852
1767048128.4967058,247808,-14.168006896972656
1767048137.5872233,249856,-14.187300682067871
1767048147.3452966,251904,-14.21749496459961
1767048156.014401,253952,-14.259747505187988
1767048164.5079942,256000,-14.292339324951172
1767048177.9281738,258048,-14.332015037536621
1767048187.6993518,260096,-14.349695205688477
1767048196.826991,262144,-14.347881317138672
1767048206.6823144,264192,-14.407766342163086
1767048217.0115058,266240,-14.475594520568848
1767048225.6453435,268288,-14.54649543762207
1767048235.620947,270336,-14.584351539611816
1767048245.4927733,272384,-14.588135719299316
1767048256.0371685,274432,-14.586702346801758
1767048265.990472,276480,-14.586153030395508
1767048278.9730198,278528,-14.595922470092773
1767048289.5298605,280576,-14.604352951049805
1767048298.5685048,282624,-14.609857559204102
1767048308.7811558,284672,-14.621355056762695
1767048319.2508206,286720,-14.638215065002441
1767048330.0803216,288768,-14.674494743347168
1767048339.763996,290816,-14.699533462524414
1767048348.7045698,292864,-14.701164245605469
1767048357.8475611,294912,-14.66914176940918
1767048368.5203624,296960,-14.673401832580566
1767048379.6981156,299008,-14.715241432189941
1767048390.6010287,301056,-14.731316566467285
1767048399.8560004,303104,-14.744145393371582
1767048413.7649906,305152,-14.756551742553711
1767048424.2747986,307200,-14.774330139160156
1767048434.1142213,309248,-14.80117130279541
1767048443.4684205,311296,-14.807475090026855
1767048453.1151779,313344,-14.809642791748047
1767048463.6150763,315392,-14.833581924438477
1767048472.1021085,317440,-14.842655181884766
1767048481.4146733,319488,-14.845474243164062
1767048490.9223797,321536,-14.90240478515625
1767048500.7662868,323584,-14.956029891967773
1767048510.7701104,325632,-14.982698440551758
1767048521.3938339,327680,-14.99983024597168
1767048531.2538753,329728,-15.018589973449707
1767048541.9567878,331776,-15.051008224487305
1767048552.3656013,333824,-15.073036193847656
1767048562.4675603,335872,-15.09125804901123
1767048571.3581944,337920,-15.107718467712402
1767048581.7465541,339968,-15.101568222045898
1767048595.9935052,342016,-15.096602439880371
1767048605.7702858,344064,-15.10666275024414
1767048616.1783233,346112,-15.127711296081543
1767048627.2114687,348160,-15.158109664916992
1767048636.457407,350208,-15.168567657470703
1767048646.958488,352256,-15.174470901489258
1767048656.8742695,354304,-15.203641891479492
1767048672.096472,356352,-15.293753623962402
1767048683.914313,358400,-15.355130195617676
1767048694.2365386,360448,-15.368009567260742
1767048703.1719475,362496,-15.37861442565918
1767048712.9074838,364544,-15.417856216430664
1767048721.8997235,366592,-15.473570823669434
1767048731.8248196,368640,-15.509739875793457
1767048741.8794918,370688,-15.507577896118164
1767048753.160329,372736,-15.507405281066895
1767048766.2439532,374784,-15.516321182250977
1767048776.8607423,376832,-15.560333251953125
1767048786.1566913,378880,-15.59861946105957
1767048804.1475742,380928,-15.609328269958496
1767048813.3102503,382976,-15.634809494018555
1767048823.6675754,385024,-15.642905235290527
1767048833.8208892,387072,-15.642924308776855
1767048845.4419022,389120,-15.6597900390625
1767048855.0192044,391168,-15.687973022460938
1767048864.970087,393216,-15.70088005065918
1767048874.2629533,395264,-15.700773239135742
1767048884.1285212,397312,-15.722557067871094
1767048894.623752,399360,-15.762948989868164
1767048904.2687988,401408,-15.803442001342773
1767048918.5790477,403456,-15.820993423461914
1767048929.7079983,405504,-15.832304000854492
1767048939.5605934,407552,-15.878731727600098
1767048950.9854462,409600,-15.925724029541016
1767048965.763367,411648,-15.951001167297363
1767048979.703042,413696,-15.957330703735352
1767048989.4672947,415744,-15.974675178527832
1767048999.523747,417792,-16.045625686645508
1767049009.9061456,419840,-16.11006736755371
1767049020.8639271,421888,-16.152130126953125
1767049031.1554458,423936,-16.179851531982422
1767049041.0021002,425984,-16.22798728942871
1767049050.6098793,428032,-16.282140731811523
1767049064.7132838,430080,-16.312694549560547
1767049074.4496047,432128,-16.3212947845459
1767049084.920546,434176,-16.306156158447266
1767049095.625706,436224,-16.33544158935547
1767049105.1787455,438272,-16.41962242126465
1767049115.9743774,440320,-16.472640991210938
1767049128.9073398,442368,-16.492456436157227
1767049139.0340433,444416,-16.51422691345215
1767049149.185274,446464,-16.5353946685791
1767049159.5883067,448512,-16.55514907836914
1767049173.6477928,450560,-16.575397491455078
1767049184.3156686,452608,-16.59889793395996
1767049194.6961644,454656,-16.606613159179688
1767049207.0098717,456704,-16.637983322143555
1767049220.2075355,458752,-16.659944534301758
1767049230.8829846,460800,-16.63982391357422
1767049240.960603,462848,-16.658504486083984
1767049250.8170872,464896,-16.683448791503906
1767049261.9638727,466944,-16.70941162109375
1767049271.1448512,468992,-16.727725982666016
1767049281.7143364,471040,-16.731597900390625
1767049291.5612094,473088,-16.739885330200195
1767049300.5516474,475136,-16.72488784790039
1767049309.8188741,477184,-16.71422004699707
1767049319.9187338,479232,-16.70379638671875
1767049329.6553757,481280,-16.705068588256836
1767049343.6077492,483328,-16.69951820373535
1767049352.5196698,485376,-16.70329475402832
1767049362.8188603,487424,-16.718204498291016
1767049376.2546985,489472,-16.785263061523438
1767049387.6089919,491520,-16.817737579345703
1767049396.4497595,493568,-16.82112693786621
1767049414.5828667,495616,-16.84447479248047
1767049426.7825663,497664,-16.86309814453125
1767049437.3344631,499712,-16.875072479248047
1767049446.3471699,501760,-16.92949104309082
