Wall time,Step,Value
1767046869.1774092,4096,1.0060193538665771
1767046878.3615808,6144,1.0086839199066162
1767046888.5114765,8192,1.0116922855377197
1767046899.1376686,10240,1.016735315322876
1767046909.5665476,12288,1.0242611169815063
1767046920.0614424,14336,1.0263257026672363
1767046929.6374037,16384,1.0330865383148193
1767046939.5083134,18432,1.0347782373428345
1767046949.2315025,20480,1.0398824214935303
1767046959.6164412,22528,1.0416350364685059
1767046971.1775258,24576,1.0414488315582275
1767046982.382314,26624,1.0399869680404663
1767046992.3302133,28672,1.0464293956756592
1767047003.1499443,30720,1.0460871458053589
1767047013.345397,32768,1.0465638637542725
1767047023.3889854,34816,1.0504450798034668
1767047032.5924485,36864,1.0532647371292114
1767047042.5091634,38912,1.061151146888733
1767047052.7954645,40960,1.0661518573760986
1767047062.8861434,43008,1.070263385772705
1767047073.6720505,45056,1.0763318538665771
1767047083.249659,47104,1.077369213104248
1767047093.7363794,49152,1.0811281204223633
1767047104.8656754,51200,1.0809940099716187
1767047115.6710744,53248,1.0811269283294678
1767047130.579413,55296,1.08464515209198
1767047139.6269038,57344,1.0831350088119507
1767047149.2228124,59392,1.0962989330291748
1767047158.640616,61440,1.1032061576843262
1767047168.1824465,63488,1.1071949005126953
1767047178.0139754,65536,1.109622597694397
1767047187.861638,67584,1.109262466430664
1767047198.6419897,69632,1.1128424406051636
1767047208.9214878,71680,1.1171566247940063
1767047218.7651832,73728,1.1220319271087646
1767047229.3449228,75776,1.1215949058532715
1767047242.8529663,77824,1.122491717338562
1767047252.656076,79872,1.1229753494262695
1767047262.8461258,81920,1.1217087507247925
1767047272.0547845,83968,1.1216473579406738
1767047283.121401,86016,1.1234934329986572
1767047293.7957535,88064,1.1237139701843262
1767047303.0751863,90112,1.1258108615875244
1767047316.8929005,92160,1.1277130842208862
1767047326.6905746,94208,1.1328530311584473
1767047336.9509923,96256,1.1330844163894653
1767047346.7054377,98304,1.137707233428955
1767047357.270953,100352,1.1389902830123901
1767047367.8872535,102400,1.1500303745269775
1767047378.591278,104448,1.155869722366333
1767047392.6254895,106496,1.1683005094528198
1767047402.3914852,108544,1.1703680753707886
1767047412.7254415,110592,1.1724393367767334
1767047427.1364238,112640,1.172675371170044
1767047436.57958,114688,1.1716628074645996
1767047448.3187587,116736,1.1724125146865845
1767047463.0055628,118784,1.170586347579956
1767047473.3735037,120832,1.1697206497192383
1767047483.205287,122880,1.1809391975402832
1767047493.0373156,124928,1.2015740871429443
1767047503.417786,126976,1.2132749557495117
1767047514.6231542,129024,1.2195003032684326
1767047525.3925579,131072,1.2219609022140503
1767047535.077365,133120,1.2244278192520142
1767047545.6332843,135168,1.2265056371688843
1767047556.336961,137216,1.2335697412490845
1767047565.8729842,139264,1.2346103191375732
1767047577.3453252,141312,1.2408939599990845
1767047586.8365138,143360,1.2430014610290527
1767047601.2622278,145408,1.2438651323318481
1767047612.0080683,147456,1.2543598413467407
1767047621.8469737,149504,1.2515661716461182
1767047631.8561244,151552,1.251347303390503
1767047650.306175,153600,1.2568947076797485
1767047660.3157382,155648,1.257871389389038
1767047669.6496642,157696,1.2583415508270264
1767047679.0001063,159744,1.2651805877685547
1767047688.3815112,161792,1.2771270275115967
1767047698.5000858,163840,1.2760246992111206
1767047708.9587092,165888,1.2776814699172974
1767047719.6746752,167936,1.2803781032562256
1767047729.0864558,169984,1.2780036926269531
1767047738.86591,172032,1.2888154983520508
1767047748.9781144,174080,1.2958054542541504
1767047758.4463882,176128,1.3053498268127441
1767047767.8211658,178176,1.310176134109497
1767047782.24779,180224,1.321112036705017
1767047792.43387,182272,1.3229899406433105
1767047803.0281143,184320,1.3340531587600708
1767047813.5222309,186368,1.3366787433624268
1767047823.5831249,188416,1.339423656463623
1767047833.304791,190464,1.3320903778076172
1767047843.99328,192512,1.3358306884765625
1767047854.1193597,194560,1.3408229351043701
1767047864.0906107,196608,1.3424733877182007
1767047874.2665303,198656,1.336201786994934
1767047883.7497773,200704,1.3391237258911133
1767047893.8707356,202752,1.3426607847213745
1767047903.6183686,204800,1.3454771041870117
1767047913.8413436,206848,1.3472011089324951
1767047924.7415826,208896,1.3504393100738525
1767047934.1181328,210944,1.351277232170105
1767047953.4951162,212992,1.3578871488571167
1767047963.3625772,215040,1.3584909439086914
1767047972.9586549,217088,1.3674049377441406
1767047986.891523,219136,1.3713575601577759
1767047996.0829737,221184,1.3729493618011475
1767048005.1160681,223232,1.3714234828948975
1767048014.719521,225280,1.3691962957382202
1767048024.9556098,227328,1.3709684610366821
1767048034.329343,229376,1.3719358444213867
1767048043.8942583,231424,1.3798675537109375
1767048054.8086216,233472,1.387075662612915
1767048069.6502259,235520,1.4067695140838623
1767048079.5500064,237568,1.416607141494751
1767048089.4435456,239616,1.426072120666504
1767048099.4648755,241664,1.41969895362854
1767048108.7095587,243712,1.4235639572143555
1767048118.1604354,245760,1.4241117238998413
1767048128.4978185,247808,1.4235860109329224
1767048137.5883522,249856,1.4314448833465576
1767048147.346349,251904,1.4346166849136353
1767048156.0155466,253952,1.4444609880447388
1767048164.5090282,256000,1.448727011680603
1767048177.92916,258048,1.45817232131958
1767048187.700445,260096,1.4572983980178833
1767048196.8280804,262144,1.4583499431610107
1767048206.683451,264192,1.473837971687317
1767048217.0126376,266240,1.4853310585021973
1767048225.6465614,268288,1.500497817993164
1767048235.6219926,270336,1.5017085075378418
1767048245.4937284,272384,1.5015701055526733
1767048256.0382686,274432,1.5008701086044312
1767048265.9914765,276480,1.5013835430145264
1767048278.974198,278528,1.5049077272415161
1767048289.530986,280576,1.5046088695526123
1767048298.5694914,282624,1.5066637992858887
1767048308.7822037,284672,1.5096534490585327
1767048319.2518446,286720,1.5148741006851196
1767048330.0815103,288768,1.5224599838256836
