Wall time,Step,Value
1767046869.177612,4096,1.1796129941940308
1767046878.3618128,6144,3.4154059886932373
1767046888.5116954,8192,1.5699018239974976
1767046899.1378767,10240,1.8448631763458252
1767046909.5667386,12288,1.7887908220291138
1767046920.0616772,14336,0.9689099192619324
1767046929.637621,16384,0.5571138262748718
1767046939.5085087,18432,5.499995231628418
1767046949.2317002,20480,0.9651567339897156
1767046959.6166487,22528,2.421717643737793
1767046971.1777298,24576,4.266639709472656
1767046982.382507,26624,1.6764854192733765
1767046992.3304555,28672,0.8968608975410461
1767047003.1502109,30720,11.250753402709961
1767047013.345632,32768,7.09999418258667
1767047023.3891983,34816,1.409438967704773
1767047032.5926628,36864,3.195852756500244
1767047042.5093806,38912,1.46967613697052
1767047052.7956982,40960,0.7041828036308289
1767047062.8863506,43008,1.3481653928756714
1767047073.6722772,45056,0.7205785512924194
1767047083.2498858,47104,6.367523193359375
1767047093.7365828,49152,4.070932388305664
1767047104.86595,51200,12.714314460754395
1767047115.6712978,53248,10.58740234375
1767047130.5796127,55296,1.1822702884674072
1767047139.6271493,57344,2.9935290813446045
1767047149.223032,59392,0.15716834366321564
1767047158.6409242,61440,0.3836224377155304
1767047168.1826265,63488,1.8590348958969116
1767047178.0141988,65536,0.5672171711921692
1767047187.861855,67584,0.6435682773590088
1767047198.642187,69632,0.08488219231367111
1767047208.9217112,71680,0.09431859105825424
1767047218.7653773,73728,0.04967904090881348
1767047229.3451824,75776,5.6319899559021
1767047242.8531582,77824,7.837356090545654
1767047252.656311,79872,4.47985315322876
1767047262.846314,81920,2.4941792488098145
1767047272.0550203,83968,11.046700477600098
1767047283.1216104,86016,4.599644660949707
1767047293.7959695,88064,13.347846031188965
1767047303.0753956,90112,3.313145399093628
1767047316.8930945,92160,4.145083904266357
1767047326.6908178,94208,2.094395875930786
1767047336.9511805,96256,0.7844833731651306
1767047346.7056515,98304,0.36582934856414795
1767047357.2711515,100352,0.15592673420906067
1767047367.8874593,102400,0.07768979668617249
1767047378.5915463,104448,0.5361716151237488
1767047392.6257024,106496,0.0469551682472229
1767047402.3916795,108544,5.3090925216674805
1767047412.725703,110592,2.992745876312256
1767047427.1367204,112640,6.8010454177856445
1767047436.5797899,114688,14.151894569396973
1767047448.3190088,116736,3.7880055904388428
1767047463.0057833,118784,10.41749382019043
1767047473.3737214,120832,1.9021629095077515
1767047483.2055402,122880,0.39294135570526123
1767047493.03754,124928,0.14477604627609253
1767047503.4180334,126976,0.05580734461545944
1767047514.623379,129024,0.05742203816771507
1767047525.3927913,131072,3.2029623985290527
1767047535.0775855,133120,0.10776717960834503
1767047545.6334922,135168,0.02705376408994198
1767047556.3371594,137216,0.014732127077877522
1767047565.8731997,139264,0.02114437334239483
1767047577.3455813,141312,3.2888991832733154
1767047586.836715,143360,0.009984174743294716
1767047601.262471,145408,0.01157109159976244
1767047612.008275,147456,0.3680676519870758
1767047621.8472378,149504,0.07834727317094803
1767047631.8563626,151552,2.994723320007324
1767047650.306411,153600,2.180962562561035
1767047660.3159354,155648,1.9822206497192383
1767047669.6499004,157696,3.2703428268432617
