Wall time,Step,Value
1767047823.5808287,188416,-2665.964111328125
1767047833.3025203,190464,-2746.97119140625
1767047843.9912207,192512,-2746.97119140625
1767047854.1173718,194560,-2746.97119140625
1767047864.0885305,196608,-2746.97119140625
1767047874.2642748,198656,-2746.97119140625
1767047883.747212,200704,-2824.675048828125
1767047893.8685727,202752,-2824.675048828125
1767047903.6162248,204800,-2824.675048828125
1767047913.8390865,206848,-2824.675048828125
1767047924.739452,208896,-2824.675048828125
1767047934.1158104,210944,-2888.787353515625
1767047953.4930382,212992,-2642.658203125
1767047963.3605301,215040,-2642.658203125
1767047972.9560812,217088,-2642.658203125
1767047986.889451,219136,-2560.21484375
1767047996.080566,221184,-2560.21484375
1767048005.1137445,223232,-2560.21484375
1767048014.7172594,225280,-2560.21484375
1767048024.9531722,227328,-2560.21484375
1767048034.3272576,229376,-2613.960693359375
1767048043.892011,231424,-2613.960693359375
1767048054.8064697,233472,-2613.960693359375
1767048069.6481738,235520,-2583.976318359375
1767048079.54778,237568,-2583.976318359375
1767048089.4411855,239616,-2583.976318359375
1767048099.4627054,241664,-2583.976318359375
1767048108.7074437,243712,-2583.976318359375
1767048118.1583095,245760,-2642.655029296875
1767048128.4956384,247808,-2642.655029296875
1767048137.5862186,249856,-2642.655029296875
1767048147.3442395,251904,-2642.655029296875
1767048156.0133266,253952,-2642.655029296875
1767048164.5069444,256000,-2702.061767578125
1767048177.927162,258048,-2631.022216796875
1767048187.6983554,260096,-2631.022216796875
1767048196.8260043,262144,-2631.022216796875
1767048206.6812096,264192,-2631.022216796875
1767048217.010457,266240,-2631.022216796875
1767048225.6442966,268288,-2684.157470703125
1767048235.6198552,270336,-2684.157470703125
1767048245.4917157,272384,-2684.157470703125
1767048256.0361984,274432,-2684.157470703125
1767048265.9894767,276480,-2684.157470703125
1767048278.9719825,278528,-2593.05126953125
1767048289.5288374,280576,-2593.05126953125
1767048298.5674517,282624,-2593.05126953125
1767048308.7800827,284672,-2593.05126953125
1767048319.2498648,286720,-2593.05126953125
1767048330.0793312,288768,-2632.712890625
1767048339.7630482,290816,-2632.712890625
1767048348.7036262,292864,-2632.712890625
1767048357.846539,294912,-2632.712890625
1767048368.5193908,296960,-2632.712890625
1767048379.6970634,299008,-2692.88427734375
1767048390.6000059,301056,-2692.88427734375
1767048399.8548927,303104,-2692.88427734375
1767048413.7619536,305152,-2663.69482421875
1767048424.27373,307200,-2663.69482421875
1767048434.1132383,309248,-2663.69482421875
1767048443.4673395,311296,-2663.69482421875
1767048453.1142159,313344,-2663.69482421875
1767048463.6140406,315392,-2682.69921875
1767048472.101084,317440,-2682.69921875
1767048481.4136233,319488,-2682.69921875
1767048490.921367,321536,-2682.69921875
1767048500.7652698,323584,-2682.69921875
1767048510.7691085,325632,-2720.073974609375
1767048521.392761,327680,-2720.073974609375
1767048531.2529244,329728,-2720.073974609375
1767048541.9557352,331776,-2720.073974609375
1767048552.3646033,333824,-2720.073974609375
1767048562.466481,335872,-2750.62939453125
1767048571.3571732,337920,-2750.62939453125
1767048581.7454545,339968,-2750.62939453125
1767048595.9924343,342016,-2706.12255859375
1767048605.7692769,344064,-2706.12255859375
1767048616.1772678,346112,-2706.12255859375
1767048627.2104578,348160,-2706.12255859375
1767048636.4564087,350208,-2706.12255859375
1767048646.9574587,352256,-2744.340087890625
1767048656.8733108,354304,-2744.340087890625
1767048672.095504,356352,-2694.188232421875
1767048683.9132812,358400,-2694.188232421875
1767048694.235539,360448,-2694.188232421875
1767048703.170888,362496,-2694.188232421875
1767048712.9064302,364544,-2694.188232421875
1767048721.8986607,366592,-2735.10986328125
1767048731.8237941,368640,-2735.10986328125
1767048741.878251,370688,-2735.10986328125
1767048753.1593475,372736,-2735.10986328125
1767048766.2427745,374784,-2704.260986328125
1767048776.8596554,376832,-2704.260986328125
1767048786.1557367,378880,-2704.260986328125
1767048804.146505,380928,-2587.537109375
1767048813.3091304,382976,-2587.537109375
1767048823.6665492,385024,-2587.537109375
1767048833.8199072,387072,-2587.537109375
1767048845.440892,389120,-2587.537109375
1767048855.0182297,391168,-2595.208984375
1767048864.969057,393216,-2595.208984375
1767048874.261889,395264,-2595.208984375
1767048884.1274679,397312,-2595.208984375
1767048894.622615,399360,-2595.208984375
1767048904.2678246,401408,-2604.70458984375
1767048918.5779915,403456,-2551.617431640625
1767048929.706969,405504,-2551.617431640625
1767048939.5595777,407552,-2551.617431640625
1767048950.9842925,409600,-2551.617431640625
1767048965.7622645,411648,-2533.811767578125
1767048979.7019565,413696,-2487.23583984375
1767048989.4661896,415744,-2487.23583984375
1767048999.5227277,417792,-2487.23583984375
1767049009.9050605,419840,-2487.23583984375
1767049020.8629076,421888,-2487.23583984375
1767049031.1542995,423936,-2523.588623046875
1767049041.001082,425984,-2523.588623046875
1767049050.608888,428032,-2523.588623046875
1767049064.7120647,430080,-2523.588623046875
1767049074.4485643,432128,-2557.536865234375
1767049084.9195182,434176,-2557.536865234375
1767049095.6245708,436224,-2557.536865234375
1767049105.177745,438272,-2557.536865234375
1767049115.9733384,440320,-2557.536865234375
1767049128.906303,442368,-2591.87255859375
1767049139.0330417,444416,-2591.87255859375
1767049149.1842782,446464,-2591.87255859375
1767049159.587282,448512,-2591.87255859375
1767049173.6467915,450560,-2567.700927734375
1767049184.3146482,452608,-2567.700927734375
1767049194.6951265,454656,-2567.700927734375
1767049207.0088677,456704,-2567.700927734375
1767049220.206538,458752,-2596.345703125
1767049230.881923,460800,-2596.345703125
1767049240.9595246,462848,-2596.345703125
1767049250.816043,464896,-2596.345703125
1767049261.9628427,466944,-2596.345703125
1767049271.1436656,468992,-2620.348876953125
1767049281.7132845,471040,-2620.348876953125
1767049291.5602047,473088,-2620.348876953125
1767049300.550613,475136,-2620.348876953125
1767049309.8178506,477184,-2620.348876953125
1767049319.917703,479232,-2643.39892578125
1767049329.6543481,481280,-2643.39892578125
1767049343.606743,483328,-2601.90673828125
1767049352.5185807,485376,-2601.90673828125
1767049362.8178816,487424,-2601.90673828125
1767049376.2537394,489472,-2583.11962890625
1767049387.6078804,491520,-2583.11962890625
1767049396.448764,493568,-2583.11962890625
1767049414.5817533,495616,-2518.82861328125
1767049426.7815592,497664,-2518.82861328125
1767049437.3334212,499712,-2518.82861328125
1767049446.3463051,501760,-2518.82861328125
